Supplier Serial Number,Item,Rev,Operation,Material,Heat,Location,Status,Defect Type,Container Type,Quantity,Tare Weight,Gross Weight,Net Weight,From Container,Active,Note,Lot Number,Master Unit No,Special Instructions,Containers,Size,Length,Tracking No,Job Operation,Job Number,Shelf Date,Cost,Customer Code,Container Mill Status,Class,Mill Coil No,OSPCoil No,Mill Order No,Mill Item No,Theoretical Weight,Mill Weight,Heat Code,Received Heat No,Release Number,Shipper Number,SCACCode,Thickness,Width,EDIKey,Actual Quantity,Job No,Supplier No,Rescale Flag,Original Scale Weight,Original Length,Proof,Proof Volume,Manufacturer Item No,Manufacturer Item Revision,Accounting Job No
,20 Lemon Juice,,Receive Gallons,,,20 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Bottom,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Pie Crust Top,,Receive EA,,,20 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 Sugar,,Receive LBS,,,20 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Almond Extract,,Receive LBS,,,21 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Beef Front Quarter,,Receive LBS,,,21 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cherries-Pitted,,Receive LBS,,,21 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Cornstarch,,Receive LBS,,,21 Dock 1,OK,,Box,50,,,50,,1,,L200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Lemon Juice,,Receive Gallons,,,21 Dock 1,OK,,Pail,25,,,218.75,,1,,L300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Bottom,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Pie Crust Top,,Receive EA,,,21 Dock 1,OK,,Carton,100,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21 Sugar,,Receive LBS,,,21 Dock 1,OK,,Sack,100,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Almond Extract,,Receive LBS,,,22 Dock 1,OK,,Box,10,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Beef Front Quarter,,Receive LBS,,,22 Dock 1,OK,,Box,25,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22 Cherries-Pitted,,Receive LBS,,,22 Dock 1,OK,,Box,100,,,100,,1,,L100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
